state,action,reward,next_state
"[50.0, -6.421986103057861, 4.0445661544799805]",6.421986103057861,-0.7275198714448683,"[56.4219856262207, -7.876546859741211, 5.722726345062256]"
"[56.4219856262207, -7.876546859741211, 5.722726345062256]",7.876546859741211,-7.29276413419314,"[64.29853057861328, 17.35076332092285, 6.086705684661865]"
"[64.29853057861328, 17.35076332092285, 6.086705684661865]",-17.35076332092285,13.912412053396483,"[46.94776916503906, -7.375469207763672, 7.415567398071289]"
"[46.94776916503906, -7.375469207763672, 7.415567398071289]",-23.47388458251953,179.5435295562728,"[23.47388458251953, 7.91257381439209, 6.2685441970825195]"
"[23.47388458251953, 7.91257381439209, 6.2685441970825195]",-7.91257381439209,-2.316797529732381,"[15.561310768127441, 42.57957077026367, 7.863930702209473]"
"[15.561310768127441, 42.57957077026367, 7.863930702209473]",0.0,-12.530893819020122,"[15.561310768127441, 76.85980224609375, 7.8728485107421875]"
"[15.561310768127441, 76.85980224609375, 7.8728485107421875]",0.0,-27.684830551619573,"[15.561310768127441, 75.10247802734375, 8.67630386352539]"
"[15.561310768127441, 75.10247802734375, 8.67630386352539]",0.0,-25.44756560312567,"[15.561310768127441, 86.99565124511719, 8.052620887756348]"
"[15.561310768127441, 86.99565124511719, 8.052620887756348]",0.0,-28.712137470776714,"[15.561310768127441, 87.78960418701172, 6.8626837730407715]"
"[15.561310768127441, 87.78960418701172, 6.8626837730407715]",0.0,-24.32948457536961,"[15.561310768127441, 62.337406158447266, 6.2641072273254395]"
"[15.561310768127441, 62.337406158447266, 6.2641072273254395]",0.0,-9.340922036558558,"[15.561310768127441, 15.89297866821289, 5.255060195922852]"
"[15.561310768127441, 15.89297866821289, 5.255060195922852]",0.0,-5.852703027046762,"[15.561310768127441, 5.958365440368652, 3.912153720855713]"
"[15.561310768127441, 5.958365440368652, 3.912153720855713]",-5.958365440368652,-2.6960532742694205,"[9.602945327758789, 38.27545166015625, 3.177201271057129]"
"[9.602945327758789, 38.27545166015625, 3.177201271057129]",0.0,-11.91304563488828,"[9.602945327758789, 68.75384521484375, 4.371966361999512]"
"[9.602945327758789, 68.75384521484375, 4.371966361999512]",0.0,-21.647950860751497,"[9.602945327758789, 74.52767181396484, 2.4677248001098633]"
"[9.602945327758789, 74.52767181396484, 2.4677248001098633]",50.0,-27.263147621410027,"[59.602943420410156, 103.10999298095703, 2.83488130569458]"
"[59.602943420410156, 103.10999298095703, 2.83488130569458]",50.0,-36.736227472167236,"[100.0, 125.3646469116211, 2.4983086585998535]"
"[100.0, 125.3646469116211, 2.4983086585998535]",0.0,-34.3099499261501,"[100.0, 120.98741912841797, 3.523451566696167]"
"[100.0, 120.98741912841797, 3.523451566696167]",0.0,-34.491968520641734,"[100.0, 121.58527374267578, 2.7047932147979736]"
"[100.0, 121.58527374267578, 2.7047932147979736]",0.0,-35.623735446978614,"[100.0, 85.74916076660156, 2.288569688796997]"
"[100.0, 85.74916076660156, 2.288569688796997]",-85.74916076660156,60.56436414250035,"[14.250839233398438, 74.55773162841797, 4.321290969848633]"
"[14.250839233398438, 74.55773162841797, 4.321290969848633]",0.0,-15.055321495698017,"[14.250839233398438, 55.902591705322266, 4.292640209197998]"
"[14.250839233398438, 55.902591705322266, 4.292640209197998]",0.0,-13.624344920848296,"[14.250839233398438, 30.2255802154541, 4.434370040893555]"
"[14.250839233398438, 30.2255802154541, 4.434370040893555]",0.0,0.0,"[14.250839233398438, -4.295449256896973, 5.450350284576416]"
"[50.0, 9.985264778137207, 3.5630528926849365]",-9.985264778137207,5.975945125210295,"[40.01473617553711, -2.1509156227111816, 6.5804338455200195]"
"[40.01473617553711, -2.1509156227111816, 6.5804338455200195]",2.1509156227111816,0.0,"[42.165653228759766, 3.3232030868530273, 6.744474411010742]"
"[42.165653228759766, 3.3232030868530273, 6.744474411010742]",-3.3232030868530273,-2.548805716614728,"[38.84244918823242, 5.708783149719238, 7.416895866394043]"
"[38.84244918823242, 5.708783149719238, 7.416895866394043]",-19.42122459411621,82.33124519057432,"[19.42122459411621, -1.9324895143508911, 7.014276504516602]"
"[19.42122459411621, -1.9324895143508911, 7.014276504516602]",1.9324895143508911,-8.703365907084216,"[21.353713989257812, 39.03390121459961, 8.510018348693848]"
"[21.353713989257812, 39.03390121459961, 8.510018348693848]",0.0,-23.95894875722514,"[21.353713989257812, 63.90959167480469, 9.521710395812988]"
"[21.353713989257812, 63.90959167480469, 9.521710395812988]",0.0,-30.298793439459402,"[21.353713989257812, 94.5823745727539, 8.590972900390625]"
"[21.353713989257812, 94.5823745727539, 8.590972900390625]",0.0,-22.76539060633456,"[21.353713989257812, 100.75474548339844, 9.496818542480469]"
"[21.353713989257812, 100.75474548339844, 9.496818542480469]",0.0,-26.62991470867532,"[21.353713989257812, 89.35208129882812, 6.300110340118408]"
"[21.353713989257812, 89.35208129882812, 6.300110340118408]",0.0,-15.336574055891404,"[21.353713989257812, 73.43175506591797, 7.392591953277588]"
"[21.353713989257812, 73.43175506591797, 7.392591953277588]",0.0,-17.28251247733214,"[21.353713989257812, 26.850004196166992, 5.219691753387451]"
"[21.353713989257812, 26.850004196166992, 5.219691753387451]",0.0,-11.34034459763083,"[21.353713989257812, 20.056821823120117, 5.032106876373291]"
"[21.353713989257812, 20.056821823120117, 5.032106876373291]",-20.056821823120117,4.040153001707354,"[1.2968921661376953, 41.13486099243164, 1.860894799232483]"
"[1.2968921661376953, 41.13486099243164, 1.860894799232483]",50.0,-15.129895721325143,"[51.29689025878906, 52.761871337890625, 3.230574607849121]"
"[51.29689025878906, 52.761871337890625, 3.230574607849121]",0.0,-19.198193816098854,"[51.29689025878906, 63.9141960144043, 2.8875694274902344]"
"[51.29689025878906, 63.9141960144043, 2.8875694274902344]",0.0,-31.322340419783643,"[51.29689025878906, 104.88446807861328, 0.9977465271949768]"
"[51.29689025878906, 104.88446807861328, 0.9977465271949768]",50.0,-35.18265911611482,"[100.0, 121.61962127685547, 3.2965810298919678]"
"[100.0, 121.61962127685547, 3.2965810298919678]",0.0,-35.771662570330896,"[100.0, 110.26686096191406, 1.9749253988265991]"
"[100.0, 110.26686096191406, 1.9749253988265991]",0.0,-31.729357463395353,"[100.0, 100.7938232421875, 2.196226119995117]"
"[100.0, 100.7938232421875, 2.196226119995117]",0.0,-27.392105691580465,"[100.0, 89.69905090332031, 1.1859780550003052]"
"[100.0, 89.69905090332031, 1.1859780550003052]",-89.69905090332031,124.82240031442419,"[10.300949096679688, 84.05472564697266, 3.1077301502227783]"
"[10.300949096679688, 84.05472564697266, 3.1077301502227783]",0.0,-12.829750766502995,"[10.300949096679688, 25.19672203063965, 2.632577896118164]"
"[10.300949096679688, 25.19672203063965, 2.632577896118164]",50.0,-10.692881997659487,"[60.30094909667969, 35.905574798583984, 5.106750011444092]"
"[60.30094909667969, 35.905574798583984, 5.106750011444092]",-35.905574798583984,139.48236563218342,"[24.395374298095703, 20.93907928466797, 5.619001388549805]"
"[50.0, 9.373050689697266, 6.728947639465332]",-9.373050689697266,26.485022997010596,"[40.626949310302734, -17.067724227905273, 5.6646199226379395]"
"[40.626949310302734, -17.067724227905273, 5.6646199226379395]",17.067724227905273,-3.161333558583848,"[57.694671630859375, -10.711799621582031, 6.939953327178955]"
"[57.694671630859375, -10.711799621582031, 6.939953327178955]",10.711799621582031,-2.7710285074721117,"[68.4064712524414, 11.887898445129395, 6.02628755569458]"
"[68.4064712524414, 11.887898445129395, 6.02628755569458]",-11.887898445129395,1.8439870719172502,"[56.51857376098633, -3.409161329269409, 8.727995872497559]"
"[56.51857376098633, -3.409161329269409, 8.727995872497559]",-28.259286880493164,11.9577723963266,"[28.259286880493164, 31.575244903564453, 8.943122863769531]"
"[28.259286880493164, 31.575244903564453, 8.943122863769531]",0.0,-15.721180379000154,"[28.259286880493164, 63.109222412109375, 5.763678550720215]"
"[28.259286880493164, 63.109222412109375, 5.763678550720215]",0.0,-24.29430655664314,"[28.259286880493164, 86.35781860351562, 8.072100639343262]"
"[28.259286880493164, 86.35781860351562, 8.072100639343262]",0.0,-30.03502075444782,"[28.259286880493164, 111.6167221069336, 7.747998237609863]"
"[28.259286880493164, 111.6167221069336, 7.747998237609863]",0.0,-27.181441650433765,"[28.259286880493164, 103.79782104492188, 5.45815372467041]"
"[28.259286880493164, 103.79782104492188, 5.45815372467041]",0.0,-18.591972598675373,"[28.259286880493164, 68.3238754272461, 6.7660417556762695]"
"[28.259286880493164, 68.3238754272461, 6.7660417556762695]",0.0,-17.94833474228329,"[28.259286880493164, 62.539405822753906, 5.228374481201172]"
"[28.259286880493164, 62.539405822753906, 5.228374481201172]",0.0,-12.72584598619489,"[28.259286880493164, 45.86293029785156, 5.530961036682129]"
"[28.259286880493164, 45.86293029785156, 5.530961036682129]",0.0,-10.049375140793616,"[28.259286880493164, 26.92820167541504, 4.302087306976318]"
"[28.259286880493164, 26.92820167541504, 4.302087306976318]",-26.92820167541504,5.14698280578887,"[1.331085205078125, 38.4803352355957, 3.4125351905822754]"
"[1.331085205078125, 38.4803352355957, 3.4125351905822754]",0.0,-16.97249760045123,"[1.331085205078125, 69.8887939453125, 3.305393695831299]"
"[1.331085205078125, 69.8887939453125, 3.305393695831299]",0.0,-28.514850231651817,"[1.331085205078125, 101.43392181396484, 2.731677293777466]"
"[1.331085205078125, 101.43392181396484, 2.731677293777466]",50.0,-37.536492677316886,"[51.331085205078125, 108.58516693115234, 2.2176029682159424]"
"[51.331085205078125, 108.58516693115234, 2.2176029682159424]",50.0,-39.697976941630195,"[100.0, 112.39580535888672, 0.5312507748603821]"
"[100.0, 112.39580535888672, 0.5312507748603821]",0.0,-31.389051620018737,"[100.0, 116.13111877441406, 1.5873883962631226]"
"[100.0, 116.13111877441406, 1.5873883962631226]",0.0,-29.3717494052352,"[100.0, 90.51441955566406, 3.6184747219085693]"
"[100.0, 90.51441955566406, 3.6184747219085693]",-90.51441955566406,94.03522751299718,"[9.485580444335938, 70.94861602783203, 3.152073860168457]"
"[9.485580444335938, 70.94861602783203, 3.152073860168457]",0.0,-9.882944541954735,"[9.485580444335938, 47.12807846069336, 4.6496782302856445]"
"[9.485580444335938, 47.12807846069336, 4.6496782302856445]",0.0,-6.605696891938421,"[9.485580444335938, 20.553993225097656, 6.085919380187988]"
"[9.485580444335938, 20.553993225097656, 6.085919380187988]",0.0,-0.6167186094534358,"[9.485580444335938, 5.944607734680176, 5.292041778564453]"
"[50.0, 10.140266418457031, 6.286710262298584]",-10.140266418457031,35.15652541045978,"[39.85973358154297, -5.957530975341797, 4.679882049560547]"
"[39.85973358154297, -5.957530975341797, 4.679882049560547]",5.957530975341797,0.0,"[45.817264556884766, -2.6981139183044434, 6.862547874450684]"
"[45.817264556884766, -2.6981139183044434, 6.862547874450684]",2.6981139183044434,0.0,"[48.515377044677734, -9.501617431640625, 8.195219039916992]"
"[48.515377044677734, -9.501617431640625, 8.195219039916992]",-24.257688522338867,7.482317907062229,"[24.257688522338867, 14.913065910339355, 7.077419757843018]"
"[24.257688522338867, 14.913065910339355, 7.077419757843018]",-14.913065910339355,-1.0990861709149105,"[9.344622611999512, 26.35211944580078, 5.894064426422119]"
"[9.344622611999512, 26.35211944580078, 5.894064426422119]",0.0,-15.311958783413935,"[9.344622611999512, 52.728275299072266, 6.48261022567749]"
"[9.344622611999512, 52.728275299072266, 6.48261022567749]",0.0,-26.058724770642378,"[9.344622611999512, 93.28134155273438, 7.909763813018799]"
"[9.344622611999512, 93.28134155273438, 7.909763813018799]",0.0,-24.380372559890183,"[9.344622611999512, 114.69149780273438, 6.682474613189697]"
"[9.344622611999512, 114.69149780273438, 6.682474613189697]",0.0,-22.283926279828954,"[9.344622611999512, 114.53459167480469, 6.649810314178467]"
"[9.344622611999512, 114.53459167480469, 6.649810314178467]",0.0,-22.388800890040816,"[9.344622611999512, 68.90300750732422, 6.948418617248535]"
"[9.344622611999512, 68.90300750732422, 6.948418617248535]",0.0,-10.934588939912604,"[9.344622611999512, 15.437089920043945, 7.406355857849121]"
"[9.344622611999512, 15.437089920043945, 7.406355857849121]",0.0,-5.761262558328862,"[9.344622611999512, 18.4031925201416, 5.923808574676514]"
"[9.344622611999512, 18.4031925201416, 5.923808574676514]",0.0,-10.972599261161978,"[9.344622611999512, 42.770301818847656, 3.3215718269348145]"
"[9.344622611999512, 42.770301818847656, 3.3215718269348145]",0.0,-14.398765306676955,"[9.344622611999512, 30.93592643737793, 2.6989076137542725]"
"[9.344622611999512, 30.93592643737793, 2.6989076137542725]",50.0,-18.023827373934715,"[59.34462356567383, 64.85111999511719, 1.4469496011734009]"
"[59.34462356567383, 64.85111999511719, 1.4469496011734009]",50.0,-25.35991419472983,"[100.0, 84.7306137084961, 2.2383716106414795]"
"[100.0, 84.7306137084961, 2.2383716106414795]",-84.7306137084961,36.94202638395203,"[15.269386291503906, 115.94195556640625, 3.85528302192688]"
"[15.269386291503906, 115.94195556640625, 3.85528302192688]",0.0,-35.83026873974796,"[15.269386291503906, 106.90454864501953, 2.413262367248535]"
"[15.269386291503906, 106.90454864501953, 2.413262367248535]",50.0,-30.39775533206952,"[65.2693862915039, 93.79007720947266, 1.285543441772461]"
"[65.2693862915039, 93.79007720947266, 1.285543441772461]",50.0,-27.453332675216704,"[100.0, 85.40115356445312, 2.14668869972229]"
"[100.0, 85.40115356445312, 2.14668869972229]",-85.40115356445312,58.88707747256201,"[14.598846435546875, 56.41191864013672, 2.6722419261932373]"
"[14.598846435546875, 56.41191864013672, 2.6722419261932373]",50.0,-12.523103662012318,"[64.59884643554688, 34.97922897338867, 2.577467918395996]"
"[64.59884643554688, 34.97922897338867, 2.577467918395996]",50.0,-12.037557202176522,"[100.0, 21.584917068481445, 4.2454657554626465]"
"[100.0, 21.584917068481445, 4.2454657554626465]",-21.584917068481445,44.48168058839582,"[78.41508483886719, 2.7767443656921387, 4.230136871337891]"
"[50.0, 5.141829967498779, 5.261162281036377]",-5.141829967498779,41.897642366856594,"[44.85816955566406, -9.972537994384766, 5.282476902008057]"
"[44.85816955566406, -9.972537994384766, 5.282476902008057]",9.972537994384766,-3.4225715255404285,"[54.83070755004883, 3.8521642684936523, 6.1271772384643555]"
"[54.83070755004883, 3.8521642684936523, 6.1271772384643555]",-3.8521642684936523,1.8693199706107728,"[50.97854232788086, -6.092728137969971, 7.745903491973877]"
"[50.97854232788086, -6.092728137969971, 7.745903491973877]",-25.48927116394043,82.92217798702835,"[25.48927116394043, 18.55390739440918, 6.676761627197266]"
"[25.48927116394043, 18.55390739440918, 6.676761627197266]",-18.55390739440918,19.3100257533686,"[6.93536376953125, 25.43976402282715, 7.56931209564209]"
"[6.93536376953125, 25.43976402282715, 7.56931209564209]",0.0,-18.313652153347654,"[6.93536376953125, 43.43758010864258, 7.051385402679443]"
"[6.93536376953125, 43.43758010864258, 7.051385402679443]",0.0,-24.818267746096755,"[6.93536376953125, 78.38282775878906, 7.546675205230713]"
"[6.93536376953125, 78.38282775878906, 7.546675205230713]",0.0,-28.828922408180986,"[6.93536376953125, 88.43720245361328, 5.431138515472412]"
"[6.93536376953125, 88.43720245361328, 5.431138515472412]",0.0,-23.652084974052848,"[6.93536376953125, 85.64651489257812, 8.385873794555664]"
"[6.93536376953125, 85.64651489257812, 8.385873794555664]",0.0,-13.908371038508175,"[6.93536376953125, 55.7651252746582, 5.376006126403809]"
"[6.93536376953125, 55.7651252746582, 5.376006126403809]",0.0,-12.056621604694806,"[6.93536376953125, 36.32614517211914, 5.351718425750732]"
"[6.93536376953125, 36.32614517211914, 5.351718425750732]",0.0,-7.004823000198399,"[6.93536376953125, 49.80592346191406, 5.31590461730957]"
"[6.93536376953125, 49.80592346191406, 5.31590461730957]",0.0,-6.758231175778332,"[6.93536376953125, 24.971637725830078, 4.892597198486328]"
"[6.93536376953125, 24.971637725830078, 4.892597198486328]",0.0,-17.03043836525757,"[6.93536376953125, 57.64999771118164, 1.9697518348693848]"
"[6.93536376953125, 57.64999771118164, 1.9697518348693848]",50.0,-18.769774841456492,"[56.93536376953125, 83.84393310546875, 2.9948925971984863]"
"[56.93536376953125, 83.84393310546875, 2.9948925971984863]",50.0,-24.402006869931103,"[100.0, 109.91212463378906, 3.180732011795044]"
"[100.0, 109.91212463378906, 3.180732011795044]",0.0,-34.08722378288652,"[100.0, 109.52350616455078, 3.9352669715881348]"
"[100.0, 109.52350616455078, 3.9352669715881348]",0.0,-37.04669208742526,"[100.0, 106.79827880859375, 2.665870189666748]"
"[100.0, 106.79827880859375, 2.665870189666748]",0.0,-28.20492490522427,"[100.0, 116.53472900390625, 1.1697016954421997]"
"[100.0, 116.53472900390625, 1.1697016954421997]",0.0,-30.82745336991305,"[100.0, 103.31405639648438, 2.3379106521606445]"
"[100.0, 103.31405639648438, 2.3379106521606445]",0.0,-20.070751660298153,"[100.0, 67.97807312011719, 2.770859956741333]"
"[100.0, 67.97807312011719, 2.770859956741333]",-67.97807312011719,89.99179208556794,"[32.02192687988281, 59.01226043701172, 2.4567062854766846]"
"[32.02192687988281, 59.01226043701172, 2.4567062854766846]",50.0,-2.7135506225383654,"[82.02192687988281, 13.91402816772461, 3.1117324829101562]"
"[82.02192687988281, 13.91402816772461, 3.1117324829101562]",-13.91402816772461,119.20255003932962,"[68.10789489746094, -4.862695217132568, 5.311517715454102]"
"[50.0, 5.348991394042969, 3.3396201133728027]",-5.348991394042969,61.58684758221638,"[44.65100860595703, -6.449448108673096, 4.638042449951172]"
"[44.65100860595703, -6.449448108673096, 4.638042449951172]",6.449448108673096,0.0,"[51.10045623779297, 0.011016900651156902, 7.120172500610352]"
"[51.10045623779297, 0.011016900651156902, 7.120172500610352]",-0.011016900651156902,-4.515635285436867,"[51.089439392089844, 14.420534133911133, 7.395855903625488]"
"[51.089439392089844, 14.420534133911133, 7.395855903625488]",-25.544719696044922,107.8709382091641,"[25.544719696044922, 14.625972747802734, 7.345558166503906]"
"[25.544719696044922, 14.625972747802734, 7.345558166503906]",-10.918746948242188,17.750134842494493,"[14.625972747802734, 26.109970092773438, 9.218205451965332]"
"[14.625972747802734, 26.109970092773438, 9.218205451965332]",0.0,-14.557828707916128,"[14.625972747802734, 42.29545593261719, 6.723808765411377]"
"[14.625972747802734, 42.29545593261719, 6.723808765411377]",0.0,-26.806843138058078,"[14.625972747802734, 83.44043731689453, 8.471587181091309]"
"[14.625972747802734, 83.44043731689453, 8.471587181091309]",0.0,-25.274410724835253,"[14.625972747802734, 84.60633850097656, 8.758234977722168]"
"[14.625972747802734, 84.60633850097656, 8.758234977722168]",0.0,-28.256644767705318,"[14.625972747802734, 113.19866943359375, 6.4266228675842285]"
"[14.625972747802734, 113.19866943359375, 6.4266228675842285]",0.0,-16.054326756302334,"[14.625972747802734, 59.50175476074219, 5.57665491104126]"
"[14.625972747802734, 59.50175476074219, 5.57665491104126]",0.0,-10.46971560133945,"[14.625972747802734, 54.63906478881836, 6.4559245109558105]"
"[14.625972747802734, 54.63906478881836, 6.4559245109558105]",0.0,-8.788210900778653,"[14.625972747802734, 31.263980865478516, 4.157079696655273]"
"[14.625972747802734, 31.263980865478516, 4.157079696655273]",0.0,-9.170564057412921,"[14.625972747802734, 29.248600006103516, 3.255244493484497]"
"[14.625972747802734, 29.248600006103516, 3.255244493484497]",50.0,-10.950672719385041,"[64.6259765625, 24.579971313476562, 3.3847386837005615]"
"[64.6259765625, 24.579971313476562, 3.3847386837005615]",-24.579971313476562,-0.8371319574059068,"[40.04600143432617, 91.89273834228516, 2.063631534576416]"
"[40.04600143432617, 91.89273834228516, 2.063631534576416]",50.0,-30.35862275470331,"[90.04600524902344, 88.0866928100586, 4.3722944259643555]"
"[90.04600524902344, 88.0866928100586, 4.3722944259643555]",-88.0866928100586,36.94383419089438,"[1.9593086242675781, 122.26140594482422, -0.7816368341445923]"
"[1.9593086242675781, 122.26140594482422, -0.7816368341445923]",50.0,-37.0947873643776,"[51.95930862426758, 127.33885955810547, 2.4033491611480713]"
"[51.95930862426758, 127.33885955810547, 2.4033491611480713]",50.0,-34.987355308683206,"[100.0, 125.5575942993164, 3.0538833141326904]"
"[100.0, 125.5575942993164, 3.0538833141326904]",0.0,-32.460658343646465,"[100.0, 95.604736328125, 3.1556055545806885]"
"[100.0, 95.604736328125, 3.1556055545806885]",-95.604736328125,98.2970408431944,"[4.395263671875, 86.94559478759766, 2.066987991333008]"
"[4.395263671875, 86.94559478759766, 2.066987991333008]",50.0,-17.362993177337028,"[54.395263671875, 47.75107192993164, 2.802095890045166]"
"[54.395263671875, 47.75107192993164, 2.802095890045166]",50.0,-9.822358490444168,"[100.0, 52.27682113647461, 4.213464736938477]"
"[100.0, 52.27682113647461, 4.213464736938477]",-52.27682113647461,137.99857291069586,"[47.72317886352539, 5.536890983581543, 5.589995861053467]"
"[50.0, -11.74441146850586, 5.678513050079346]",11.74441146850586,-1.698414801020179,"[61.74441146850586, -16.38776206970215, 7.103137016296387]"
"[61.74441146850586, -16.38776206970215, 7.103137016296387]",-30.87220573425293,142.45733494161655,"[30.87220573425293, 18.602937698364258, 8.209640502929688]"
"[30.87220573425293, 18.602937698364258, 8.209640502929688]",-12.269268035888672,51.98516434311435,"[18.602937698364258, 12.388450622558594, 6.685722827911377]"
"[18.602937698364258, 12.388450622558594, 6.685722827911377]",-12.388450622558594,4.928868220317064,"[6.214487075805664, 29.76743507385254, 7.742788314819336]"
"[6.214487075805664, 29.76743507385254, 7.742788314819336]",0.0,-9.779486465457424,"[6.214487075805664, 28.2971134185791, 8.980711936950684]"
"[6.214487075805664, 28.2971134185791, 8.980711936950684]",0.0,-19.191291193175303,"[6.214487075805664, 48.422996520996094, 5.652395248413086]"
"[6.214487075805664, 48.422996520996094, 5.652395248413086]",0.0,-26.355492582787793,"[6.214487075805664, 94.33509826660156, 8.012810707092285]"
"[6.214487075805664, 94.33509826660156, 8.012810707092285]",0.0,-33.260509045416626,"[6.214487075805664, 114.34337615966797, 5.914565563201904]"
"[6.214487075805664, 114.34337615966797, 5.914565563201904]",0.0,-26.72273175571986,"[6.214487075805664, 77.32877349853516, 7.9884352684021]"
"[6.214487075805664, 77.32877349853516, 7.9884352684021]",0.0,-28.779106615447677,"[6.214487075805664, 63.04446029663086, 8.331270217895508]"
"[6.214487075805664, 63.04446029663086, 8.331270217895508]",0.0,-9.150815745422909,"[6.214487075805664, 42.23630142211914, 3.9332642555236816]"
"[6.214487075805664, 42.23630142211914, 3.9332642555236816]",0.0,-5.813775958772141,"[6.214487075805664, 8.254369735717773, 3.7785699367523193]"
"[6.214487075805664, 8.254369735717773, 3.7785699367523193]",0.0,-16.019418594071038,"[6.214487075805664, 37.16397476196289, 4.581541061401367]"
"[6.214487075805664, 37.16397476196289, 4.581541061401367]",0.0,-14.347405860356572,"[6.214487075805664, 56.81307601928711, 3.5879132747650146]"
"[6.214487075805664, 56.81307601928711, 3.5879132747650146]",0.0,-20.086836385803007,"[6.214487075805664, 79.8053970336914, 2.9777891635894775]"
"[6.214487075805664, 79.8053970336914, 2.9777891635894775]",50.0,-31.90525714897263,"[56.21448516845703, 94.27204132080078, 2.2764415740966797]"
"[56.21448516845703, 94.27204132080078, 2.2764415740966797]",50.0,-31.2200816559254,"[100.0, 100.90248107910156, 0.13222557306289673]"
"[100.0, 100.90248107910156, 0.13222557306289673]",0.0,-33.4300375199213,"[100.0, 120.03132629394531, 1.4435176849365234]"
"[100.0, 120.03132629394531, 1.4435176849365234]",0.0,-35.06615615545113,"[100.0, 120.45264434814453, 2.6422908306121826]"
"[100.0, 120.45264434814453, 2.6422908306121826]",0.0,-28.96228763474723,"[100.0, 98.22563934326172, 0.25107985734939575]"
"[100.0, 98.22563934326172, 0.25107985734939575]",-98.22563934326172,79.19818456533963,"[1.7743606567382812, 67.3931655883789, 3.608689546585083]"
"[1.7743606567382812, 67.3931655883789, 3.608689546585083]",0.0,-11.128513546311314,"[1.7743606567382812, 28.23499870300293, 3.199924945831299]"
"[1.7743606567382812, 28.23499870300293, 3.199924945831299]",50.0,-12.23911859808693,"[51.77436065673828, 17.412261962890625, 2.2436718940734863]"
"[51.77436065673828, 17.412261962890625, 2.2436718940734863]",50.0,-2.353701915033826,"[100.0, 0.08657826483249664, 3.814577341079712]"
"[50.0, 2.1274306774139404, 5.798986434936523]",-2.1274306774139404,-3.7904864960323437,"[47.8725700378418, 1.593306064605713, 6.325706481933594]"
"[47.8725700378418, 1.593306064605713, 6.325706481933594]",-1.593306064605713,-1.3328789506678609,"[46.27926254272461, 6.346508026123047, 7.801519870758057]"
"[46.27926254272461, 6.346508026123047, 7.801519870758057]",-23.139631271362305,60.89849533447443,"[23.139631271362305, 13.947443962097168, 7.115729808807373]"
"[23.139631271362305, 13.947443962097168, 7.115729808807373]",-9.192187309265137,1.0981793078060877,"[13.947443962097168, -7.2526984214782715, 7.878896713256836]"
"[13.947443962097168, -7.2526984214782715, 7.878896713256836]",-6.973721981048584,-9.642635999919198,"[6.973721981048584, 44.95607376098633, 9.062281608581543]"
"[6.973721981048584, 44.95607376098633, 9.062281608581543]",0.0,-18.890639460897116,"[6.973721981048584, 63.65771484375, 6.035606384277344]"
"[6.973721981048584, 63.65771484375, 6.035606384277344]",0.0,-23.670665703534006,"[6.973721981048584, 80.30499267578125, 7.474536895751953]"
"[6.973721981048584, 80.30499267578125, 7.474536895751953]",0.0,-27.97607270767367,"[6.973721981048584, 115.5798110961914, 8.488624572753906]"
"[6.973721981048584, 115.5798110961914, 8.488624572753906]",0.0,-29.107724776147975,"[6.973721981048584, 90.05841827392578, 7.27689266204834]"
"[6.973721981048584, 90.05841827392578, 7.27689266204834]",0.0,-23.218932399338613,"[6.973721981048584, 69.51345825195312, 7.942981243133545]"
"[6.973721981048584, 69.51345825195312, 7.942981243133545]",0.0,-10.984814835798437,"[6.973721981048584, 29.002254486083984, 6.343308448791504]"
"[6.973721981048584, 29.002254486083984, 6.343308448791504]",0.0,-7.328305357222382,"[6.973721981048584, 42.96573257446289, 4.64607048034668]"
"[6.973721981048584, 42.96573257446289, 4.64607048034668]",0.0,-15.908835067567335,"[6.973721981048584, 28.82079315185547, 4.834196090698242]"
"[6.973721981048584, 28.82079315185547, 4.834196090698242]",0.0,-18.875391578395757,"[6.973721981048584, 50.432960510253906, 3.127239465713501]"
"[6.973721981048584, 50.432960510253906, 3.127239465713501]",50.0,-18.205220036888132,"[56.97372055053711, 79.37767028808594, 3.174445629119873]"
"[56.97372055053711, 79.37767028808594, 3.174445629119873]",50.0,-32.56569026206534,"[100.0, 89.37673950195312, 1.5149483680725098]"
"[100.0, 89.37673950195312, 1.5149483680725098]",-89.37673950195312,34.727529236716656,"[10.623260498046875, 103.59387969970703, 2.903695821762085]"
"[10.623260498046875, 103.59387969970703, 2.903695821762085]",50.0,-34.39098593984555,"[60.623260498046875, 131.59536743164062, 1.2569369077682495]"
"[60.623260498046875, 131.59536743164062, 1.2569369077682495]",50.0,-33.318969115310246,"[100.0, 112.61798095703125, 3.1816442012786865]"
"[100.0, 112.61798095703125, 3.1816442012786865]",0.0,-26.685947209253154,"[100.0, 89.02506256103516, 3.4210145473480225]"
"[100.0, 89.02506256103516, 3.4210145473480225]",-89.02506256103516,94.94302892126457,"[10.974937438964844, 61.33107376098633, 1.249355435371399]"
"[10.974937438964844, 61.33107376098633, 1.249355435371399]",50.0,-8.974910752790974,"[60.974937438964844, 39.10586929321289, 3.537264108657837]"
"[60.974937438964844, 39.10586929321289, 3.537264108657837]",-39.10586929321289,56.17255690450951,"[21.869068145751953, 37.58635330200195, 4.903999328613281]"
"[21.869068145751953, 37.58635330200195, 4.903999328613281]",0.0,-1.6020412765282328,"[21.869068145751953, 1.7802830934524536, 6.912594795227051]"
